name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
Angel City,,12.1033916,-68.2872133,,,,https://www.divers-guide.com/en/angel-city,,,,,,,663869415,node,"{""name"": ""Angel City"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/angel-city""}"
Cai,,12.1032167,-68.2224528,,,,https://www.divers-guide.com/en/dive-spots/cai,,,,,,,663869416,node,"{""name"": ""Cai"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/cai""}"
The Lake,,12.1071283,-68.29,,,,https://www.divers-guide.com/en/the-lake,,,,,,,663869417,node,"{""name"": ""The Lake"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/the-lake""}"
Boka Slagbaai,,12.2646664,-68.4135635,,,,https://www.divers-guide.com/en/dive-spots/boka-slagbaai,,,,,,,663869419,node,"{""name"": ""Boka Slagbaai"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/boka-slagbaai""}"
Playa Benge,,12.2902417,-68.4119809,,,,https://www.divers-guide.com/en/dive-spots/playa-benge,,,,,,,663869420,node,"{""name"": ""Playa Benge"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/playa-benge""}"
Playa Funchi,,12.28223,-68.4140883,,,,https://www.divers-guide.com/en/dive-spots/playa-funchi,,,,,,,663869421,node,"{""name"": ""Playa Funchi"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/playa-funchi""}"
Nukove,,12.2407008,-68.4128282,,,,https://www.divers-guide.com/en/dive-spots/nukove-doblet,,,,,,,663869422,node,"{""alt_name"": ""Doblet"", ""name"": ""Nukove"", ""scuba_diving:divespot"": ""yes"", ""scuba_diving:entry"": ""shore"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/nukove-doblet""}"
Calabas Reef,,12.1444535,-68.276667,,,,https://www.divers-guide.com/en/dive-spots/calabas-reef,,,,,,,663869423,node,"{""name"": ""Calabas Reef"", ""natural"": ""reef"", ""scuba_diving:divespot"": ""yes"", ""scuba_diving:entry"": ""shore"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/calabas-reef""}"
Oil Slick Leap,,12.2001711,-68.308717,,,,,,,,,,,663869425,node,"{""name"": ""Oil Slick Leap"", ""scuba_diving:divespot"": ""yes"", ""scuba_diving:entry"": ""ladder"", ""source"": ""https://www.divers-guide.com/en/oil-slick-leap"", ""sport"": ""scuba_diving""}"
Andrea I,,12.188411,-68.296732,,,,https://www.divers-guide.com/en/andrea-1,,,,,,,663869426,node,"{""name"": ""Andrea I"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/andrea-1""}"
